1116,4
1117,2
1118,4
1119,3
1120,6
1121,2
1122,2
1123,5
1124,1
1125,8
1126,6
1127,4
1128,1
1129,8
1130,3
1131,9
1132,3
1133,9
1134,4
1135,0
1136,9
1137,6
1138,7
1139,1
1140,2
1141,5
1142,4
1143,3
1144,4
1145,5
1146,1
1147,1
1148,6
1149,2
1150,8
1151,0
1152,4
1153,9
1154,5
1155,7
1156,3
1157,2
1158,7
1159,1
1160,9
1161,9
1162,3
1163,5
1164,9
1165,2
1166,4
1167,9
1168,0
1169,4
1170,2
1171,2
1172,6
1173,2
1174,6
1175,2
1176,9
1177,6
1178,4
1179,8
1180,1
1181,1
1182,2
1183,9
1184,3
1185,1
1186,7
1187,5
1188,7
1189,3
1190,8
1191,8
1192,9
1193,4
1194,9
1195,0
1196,2
1197,1
1198,4
1199,4
1200,6
1201,0
1202,7
1203,5
1204,1
1205,3
1206,7
1207,6
1208,3
1209,6
1210,2
1211,8
1212,5
1213,8
1214,7
1215,5
1216,6
1217,0
1218,3
1219,8
1220,7
1221,5
1222,9
1223,9
1224,2
1225,6
1226,0
1227,7
1228,2
1229,3
1230,1
1231,2
1232,8
1233,6
1234,6
1235,5
1236,5
1237,2
1238,9
1239,7
1240,2
1241,3
1242,0
1243,2
1244,7
1245,6
1246,2
1247,1
1248,1
1249,1
1250,5
1251,3
1252,1
1253,8
1254,8
1255,8
1256,0
1257,0
1258,5
1259,8
1260,4
1261,2
1262,3
1263,4
1264,0
1265,0
1266,3
1267,6
1268,7
1269,0
1270,3
1271,2
1272,3
1273,4
1274,7
1275,7
1276,6
1277,5
1278,6
1279,4
1280,4
1281,9
1282,8
1283,9
1284,9
1285,2
1286,0
1287,8
1288,8
1289,8
1290,3
1291,5
1292,7
1293,4
1294,6
1295,1
1296,5
1297,0
1298,3
1299,8
1300,2
1301,6
1302,4
1303,3
1304,6
1305,4
1306,4
1307,3
1308,1
1309,5
1310,9
1311,4
1312,0
1313,6
1314,5
1315,6
1316,5
1317,8
1318,4
1319,2
1320,1
1321,2
1322,0
1323,2
1324,7
1325,4
1326,7
1327,2
1328,2
1329,0
1330,9
1331,1
1332,6
1333,8
1334,7
1335,6
1336,1
1337,3
1338,9
1339,4
1340,4
1341,2
1342,9
1343,7
1344,7
1345,2
1346,4
1347,6
1348,1
1349,8
1350,9
1351,3
1352,6
1353,7
1354,1
1355,9
1356,4
1357,7
1358,8
1359,9
1360,1
1361,5
1362,9
1363,1
1364,6
1365,8
1366,6
1367,6
1368,9
1369,5
1370,0
1371,9
1372,2
1373,4
1374,9
1375,8
1376,0
1377,0
1378,5
1379,6
1380,4
1381,6
1382,0
1383,1
1384,3
1385,2
1386,6
1387,3
1388,5
1389,9
1390,8
1391,5
1392,9
1393,3
1394,6
1395,7
1396,2
1397,1
1398,4
1399,8
1400,9
1401,6
1402,8
1403,8
1404,2
1405,2
1406,8
1407,1
1408,7
1409,7
1410,5
1411,3
1412,1
1413,1
1414,5
1415,3
1416,7
1417,8
1418,6
1419,9
1420,4
1421,0
1422,1
1423,5
1424,2
1425,6
1426,3
1427,7
1428,9
1429,4
1430,0
1431,0
1432,8
1433,6
1434,8
1435,3
1436,3
1437,9
1438,1
1439,7
1440,7
1441,5
1442,3
1443,3
1444,7
1445,8
1446,2
1447,2
1448,4
1449,0
1450,1
1451,4
1452,5
1453,6
1454,7
1455,7
1456,1
1457,3
1458,9
1459,4
1460,0
1461,6
1462,8
1463,7
1464,2
1465,2
1466,7
1467,5
1468,4
1469,1
1470,9
1471,7
1472,0
1473,7
1474,3
1475,0
1476,5
1477,0
1478,6
1479,9
1480,9
1481,0
1482,0
1483,1
1484,5
1485,8
1486,2
1487,0
1488,9
1489,5
1490,0
1491,4
1492,7
1493,2
1494,9
1495,3
1496,1
1497,3
1498,4
1499,3
1500,8
1501,6
1502,6
1503,9
1504,9
1505,9
1506,2
1507,0
1508,9
1509,9
1510,6
1511,3
1512,4
1513,6
1514,4
1515,2
1516,2
1517,3
1518,6
1519,2
1520,3
1521,5
1522,1
1523,8
1524,3
1525,9
1526,3
1527,7
1528,1
1529,0
1530,7
1531,0
1532,8
1533,3
1534,0
1535,8
1536,9
1537,9
1538,7
1539,4
1540,3
1541,3
1542,9
1543,8
1544,4
1545,6
1546,3
1547,0
1548,4
1549,5
1550,1
1551,7
1552,2
1553,7
1554,2
1555,9
1556,9
1557,1
1558,5
1559,2
1560,3
1561,5
1562,6
1563,0
1564,8
1565,0
1566,0
1567,4
1568,9
1569,5
1570,2
1571,0
1572,2
1573,3
1574,1
1575,0
1576,9
1577,5
1578,5
1579,7
1580,5
1581,2
1582,9
1583,2
1584,2
1585,0
1586,1
1587,6
1588,3
1589,5
1590,0
1591,4
1592,4
1593,8
1594,4
1595,3
1596,9
1597,8
1598,6
1599,1
1600,8
1601,7
1602,4
1603,1
1604,7
1605,9
1606,1
1607,4
1608,3
1609,6
1610,1
1611,1
1612,2
1613,4
1614,7
1615,4
1616,1
1617,1
1618,8
1619,8
1620,8
1621,0
1622,9
1623,7
1624,1
1625,6
1626,8
1627,3
1628,2
1629,2
1630,0
1631,6
1632,9
1633,4
1634,0
1635,6
1636,6
1637,5
1638,6
1639,4
1640,2
1641,2
1642,8
1643,5
1644,5
1645,0
1646,5
1647,0
1648,8
1649,9
1650,6
1651,4
1652,7
1653,1
1654,3
1655,0
1656,3
1657,0
1658,8
1659,7
1660,1
1661,4
1662,1
1663,5
1664,3
1665,4
1666,3
1667,5
1668,2
1669,1
1670,0
1671,8
1672,2
1673,7
1674,0
1675,4
1676,9
1677,9
1678,9
1679,6
1680,1
1681,0
1682,4
1683,7
1684,9
1685,2
1686,5
1687,1
1688,6
1689,0
1690,2
1691,8
1692,6
1693,7
1694,0
1695,9
1696,6
1697,1
1698,2
1699,8
1700,4
1701,6
1702,0
1703,1
1704,3
1705,4
1706,3
1707,0
1708,2
1709,0
1710,5
1711,9
1712,5
1713,4
1714,5
1715,4
1716,3
1717,8
1718,9
1719,6
1720,0
1721,2
1722,7
1723,0
1724,3
1725,9
1726,4
1727,0
1728,5
1729,3
1730,3
1731,1
1732,0
1733,9
1734,0
1735,3
1736,9
1737,0
1738,7
1739,5
1740,1
1741,0
1742,2
1743,6
1744,7
1745,0
1746,6
1747,1
1748,8
1749,8
1750,7
1751,3
1752,6
1753,6
1754,0
1755,5
1756,2
1757,4
1758,4
1759,1
1760,0
1761,4
1762,3
1763,8
1764,2
1765,8
1766,4
1767,4
1768,1
1769,0
1770,5
1771,5
1772,4
1773,1
1774,0
1775,0
1776,3
1777,9
1778,3
1779,5
1780,0
1781,9
1782,3
1783,4
1784,6
1785,9
1786,0
1787,8
1788,2
1789,1
1790,8
1791,5
1792,9
1793,6
1794,3
1795,6
1796,0
1797,7
1798,2
1799,1
1800,2
1801,1
1802,4
1803,7
1804,1
1805,3
1806,4
1807,5
1808,2
1809,6
1810,5
1811,3
1812,2
1813,7
1814,8
1815,2
1816,6
1817,3
1818,1
1819,7
1820,0
1821,7
1822,2
1823,1
1824,9
1825,0
1826,9
1827,6
1828,7
1829,3
1830,6
1831,3
1832,5
1833,0
1834,4
1835,5
1836,2
1837,0
1838,2
1839,1
1840,0
1841,7
1842,0
1843,6
1844,0
1845,2
1846,3
1847,8
1848,3
1849,0
1850,9
1851,5
1852,6
1853,3
1854,6
1855,8
1856,2
1857,2
1858,0
1859,9
1860,4
1861,9
1862,6
1863,7
1864,7
1865,7
1866,8
1867,9
1868,8
1869,2
1870,9
1871,5
1872,9
1873,6
1874,0
1875,4
1876,2
1877,6
1878,0
